ID,Age,ABAC,AveCredit,ADB13,ADB103,AveDebit,AverageFee,BC,SmallLoans,CitySize,BureauScore,CreditCards,CSW9,CWUT,DebitOrderNum3M,DebitOrderVal3M,DebitOrderDispute,DIFO,EmployerGroup,AveBalance,GII,GrossSalary,Gender_Code,HB01,IDCC,IFGG,MDBL,MLL,MDBB,NettoSalary,NumCWL3M,NumLoanApps,NumLoanNTU,NumLoanTU,NumMOBL3M,NumRBL3M,NRV,OCTT,PDU,BLQ,Revolving,RG1,RRV1,Salary_Frequency,TimeSinceLastLoan,TimeSinceRB,ValMOBL3M,ValRBL3M,Vehicle
10315,28,0,5069.9433,0.1847,0.0652,-5053,23,1,0,Rural,595,0,1,0.5257,0,0,0,0,Services,248.1595,0,2760,F,3,0.5037,L,5945.44,0,28.43,2702.4,7,4,1,1,0,0,0,Loan,NYY,1,0,0.875802684,112,M,18,0,0,0,0
18439,28,0,7811.4566,0.6263,0.4505,-7373,86,1,0,City,573,0,2,0.5516,12,-3542,7,8,Construction & Materials,2053.0896,0,5358.29,F,0,0.0605,M,6052.13,0,21.17,5304.71,18,5,3,1,3,0,0,Loan,YYY,1,0,0.998170433,140,M,82,0,-1910,0,0
4901,43,1,0,0,0,0,1,0,0,Semi,621,0,0,0,0,0,0,0,Retail & Wholesale,0,0,4187.54,F,2,1.1,U,0,0,0,3894.01,0,0,0,0,0,0,0,Loan,NNN,0,2,0.453596121,0,NULL,1103,0,0,0,1
24230,48,1,10125,1,0.1413,0,30,0,1,Rural,644,1,0,0,0,0,0,0,Mining - Gold,1467.5465,0,25786.16,M,5,0,U,10195.71,0,186.57,22647.14,0,0,0,0,0,0,0,Loan,NNN,0,2,1,0,NULL,592,0,0,0,0
28676,32,1,23110,0.6304,0.3369,-22876,79,0,1,City,607,1,0,0.057,1,-115.47,0,0,Insurance,6252.4618,0,11862.42,F,3,1.1,U,60027.07,0,27.47,9917.59,14,0,0,0,0,3,0,Loan,YYY,0,2,0.453596121,0,M,24,1,0,-2529,0
35074,51,1,3267.8033,0.1086,0.0108,-3216,45,1,1,City,588,0,2,0.5171,6,-916.38,0,0,Security and Cleaning,64.6286,0,2917.62,M,1,0.577,M,1519.46,0,19.86,2428.62,9,2,1,1,0,0,0,Loan,YNN,1,0,0.838102955,102,M,168,0,0,0,0
38165,55,1,29363.96,1,1,-17392,192,1,0,Semi,642,0,0,0.1634,14,-5916.88,5,0,Construction & Materials,66385.0504,0,4009.29,M,4,0.65,HH,76747.08,0,69525.2,3273.51,7,1,1,0,15,2,0,Loan,YYY,1,1,0.796083799,55,NULL,881,0,-3050,1010,0
21595,22,0,5138.5433,0.1428,0.0439,-5098,63,1,0,Semi,587,0,8,0.6079,5,-1169.02,0,4,Retail & Wholesale,121.4105,0,3713.11,M,3,0.593,M,655.87,0,17.28,3667.38,14,21,5,4,0,0,0,Loan,YYY,1,0,0.829267859,462,M,20,0,0,0,0
42427,42,1,23011.5466,0.6956,0.326,-23694,50,1,0,Semi,659,2,0,0.1531,19,-5290.19,0,0,Recruitment,1282.6223,0,6720.09,F,3,0.4727,M,3706.94,0,23.4,6568.27,18,0,0,0,0,0,0,Loan,YYN,1,4,0.890342247,0,M,16,0,0,0,0
23020,28,1,21519.9433,0.326,0.2391,-21455,62,1,2,Semi,628,1,0,0.5728,10,-9236.97,0,2,Industrial Goods & Services,3929.0588,0,18109.33,F,5,0.3214,H,462.78,0,55.44,13469.22,19,0,0,0,0,0,0,Loan,YYY,0,1,0.948794095,0,M,63,0,0,0,0
29533,31,1,5860.5366,0.2934,0.1304,-5925,62,1,0,Rural,624,0,0,0.3427,11,-2886,0,0,Recruitment,397.2466,0,5273.01,M,1,0.4644,M,3550.81,0,56.59,5233.06,7,1,0,1,0,0,0,Loan,YYY,1,1,0.894090458,31,M,254,0,0,0,0
35425,23,0,2827.4833,0.0652,0.0434,-2805,49,1,0,City,582,0,2,0.3352,0,0,0,0,Retail & Wholesale,94.2069,0,3258.77,M,3,0.6189,L,26.9,0,13.83,3012.5,6,3,1,1,1,0,0,Loan,NYY,0,0,0.814517103,69,M,245,0,-300,0,0
18155,50,1,1220,0,0,-1150,24,0,1,City,583,1,1,0.5,1,-540,1,2,Health Care,50.5105,0,11060.8,F,2,1.1,U,24.24,2,5.54,7633.04,2,1,0,1,0,0,0,Loan,YNN,0,0,0.453596121,50,M,180,0,0,0,0
41083,41,1,44045.6333,0.6195,0.4565,-43729,87,1,0,Semi,640,0,1,0.1325,7,-11780.15,0,0,Gov Health,1830.4405,1,12913.25,F,5,0.4765,H,7728.74,1,27.36,9963.81,34,2,0,0,0,0,0,Loan,YYY,1,0,0.888605714,82,M,5,0,0,0,1
8638,57,1,15552.9533,0.913,0.5217,-15626,53,1,0,Semi,653,0,2,0.3511,8,-11735.01,0,0,Gov Health,1748.0748,1,19021.04,F,2,0.5882,HH,12230.56,0,18.53,12410.2,10,0,0,0,6,0,0,Loan,YYY,1,2,0.831940782,0,NULL,628,0,-1280,0,1
11665,59,0,14813.95,0.0543,0.0543,-14775,22,0,0,Semi,605,0,2,0.8438,0,0,0,0,Gov-Other,324.5736,1,12432.81,F,3,1.1,U,10641.79,0,30.16,8636.48,5,5,0,2,0,0,0,Loan,NYN,0,0,0.453596121,295,M,30,0,0,0,0
24069,28,0,2033.3366,0.3516,0.0549,-1992,53,0,0,City,614,0,1,0.8853,0,0,0,0,Gov Health,213.8069,1,17256.5,M,3,1.1,U,2070.11,0,20.21,14046.3,13,1,0,1,0,0,0,Loan,NYY,0,0,0.453596121,28,M,122,0,0,0,0
44032,54,1,18110.6933,0.7391,0.2608,-18713,151,1,0,Rural,662,2,1,0.3049,25,-25369.1,1,0,Mining & Quarrying,1960.0227,0,18306,M,5,0,HH,12072.89,0,22.36,13633.9,26,4,1,2,3,0,0,Loan,YNY,1,2,1,216,M,180,0,-300,0,0
2746,42,1,3445.3566,0.0108,0,-3374,80,1,1,City,553,0,8,0.8081,0,0,0,0,Transport & Logistics,39.0309,0,1353.6,M,1,0.8287,M,227.53,0,15.26,949.09,19,0,0,0,0,0,0,Loan,NNN,0,0,0.6758345,0,NULL,738,0,0,0,0
15597,29,1,0,0,0,0,12,0,0,City,641,0,0,0,0,0,0,0,Gov-Other,0,1,12053,F,3,0,U,-18.25,0,-19.05,9134,0,0,0,0,0,0,0,Loan,NNN,0,0,1,0,NULL,1213,0,0,0,0
28050,44,0,5342.8466,1,1,-12809,74,1,0,City,564,0,0,0.4205,6,-697.59,0,0,Training & Education,40143.2648,0,5050,F,0,0.359,M,38593.52,0,28187.16,4950,29,0,0,0,0,0,0,Loan,YYN,1,0,0.93624863,0,M,136,0,0,0,0
40759,58,0,19616.9233,0.1098,0.0659,-18629,91,1,0,City,594,0,6,0.4192,15,-11729.85,0,3,Transport & Logistics,207.6729,0,19514.2,M,3,0.5772,HH,6140.34,0,21.68,16189.8,14,5,2,1,0,0,0,Loan,YNN,1,0,0.837993836,290,NULL,343,0,0,0,0
37128,33,1,16237.6266,0.7934,0.4891,-15786,83,1,0,Semi,639,0,3,0.5607,3,-2890.98,0,0,Mining - Gold,1567.3547,0,7972.51,M,3,0.7198,H,7521.5,0,22.1,6904.06,30,0,0,0,0,0,0,Loan,YYN,1,0,0.751937591,0,NULL,446,0,0,0,0
38149,43,1,22970.7066,0.7826,0.4673,-21339,114,1,0,Rural,614,0,1,0.3886,3,-534,0,0,Agriculture & Hunting,3995.2533,0,2190.46,M,4,0.7359,M,20040.39,0,34.11,1850.71,29,0,0,0,0,0,0,Loan,YYY,1,0,0.741226925,0,W,14,0,0,0,0
9488,44,1,0,0,0,0,0,0,0,City,654,1,0,0,0,0,0,0,Security and Cleaning,0,0,54442,M,2,1.1,U,0,0,0,35598,0,0,0,0,0,0,0,Loan,NNN,0,1,0.453596121,0,NULL,1449,0,0,0,1
25871,31,1,4433.53,0.0978,0.0869,-4010,53,1,0,Rural,572,1,2,0.7733,9,-1248.03,0,4,Security and Cleaning,212.3042,0,3939.32,M,4,0.7616,M,1213.15,0,38.05,3899.93,6,4,2,1,0,0,0,Loan,YNN,0,0,0.723732809,124,M,56,0,0,0,0
36022,50,1,0,0,0,0,0,0,1,City,619,0,0,0,0,0,0,0,Gov Health,0,1,10205,F,2,1.1,U,-6.49,0,-6.49,7063,0,0,0,0,0,0,0,Loan,NNN,0,2,0.453596121,0,NULL,1616,0,0,0,0
38520,24,1,-99,0,0,-99,8,0,0,City,623,0,0,0,0,0,0,0,Technology,31.08,0,13638.18,M,3,1.1,U,11.52,0,6.32,11866.22,0,0,0,0,0,0,0,Loan,NNN,0,3,0.453596121,0,M,144,0,0,0,0
7881,58,1,0,0,0,0,5,0,0,Rural,680,1,0,0,0,0,0,0,Gov - Education,0,1,16352,F,5,1.1,U,203.37,0,199.04,10595,0,0,0,0,0,0,0,Loan,NNN,0,5,0.453596121,0,NULL,1504,0,0,0,0
10135,41,0,17055.3666,0.6847,0.663,-16691,114,1,0,Rural,582,0,5,0.6701,8,-3178.44,0,0,Mining - Platinum,2912.3001,0,9046.55,F,3,0.5929,H,5426.87,0,461.12,7601.92,25,2,0,2,0,0,0,Loan,YYY,1,0,0.82932374,82,M,188,0,0,0,0
24010,56,1,0,0,0,0,0,0,0,Semi,627,1,0,0,0,0,0,0,Gov - Education,0,1,21314,F,5,1.1,U,-79.75,0,-79.75,13564,0,1,0,0,0,0,0,Loan,NNN,0,1,0.453596121,56,NULL,1410,0,0,0,1
26653,44,1,14490.9533,0.6413,0.1956,-14464,76,1,0,Semi,651,2,4,0.3006,12,-5338.5,0,0,Mining - Platinum,695.1792,0,16352.1,M,1,0.5475,H,4052.67,0,21.15,10752.35,23,1,0,0,1,5,0,Loan,YYY,1,3,0.853828575,44,M,108,2,-500,-255,0
12885,36,1,26734.32,0.7282,0.2282,-27609,142,1,0,Semi,654,1,2,0.0855,18,-10313.09,0,0,Transport & Logistics,1180.261,0,19114.29,M,5,0.7687,HH,3727.95,0,18.98,12231.9,30,0,0,0,0,40,0,Loan,YYY,1,1,0.718815039,0,NULL,682,1,0,-35767,0
34091,36,1,416.6666,0.1847,0,-359,11,0,0,Rural,645,1,0,0,0,0,0,0,Gov-Other,83.62,1,11211.5,M,2,1.1,U,792.51,0,29.76,7144.46,0,0,0,0,0,0,0,Loan,NYY,0,3,0.453596121,0,NULL,816,0,0,0,0
10354,32,0,5518.18,0.3444,0.2111,-5547,41,1,0,City,608,0,6,0.8059,0,0,0,0,Industrial Goods & Services,427.6815,0,3006.75,M,3,0.8423,M,2308.32,0,13.11,2810.18,13,3,1,1,0,0,0,Loan,NYN,0,0,0.665748383,96,F,166,0,0,0,0
15437,28,1,4695.5266,0.8695,0.5326,-4881,45,1,0,City,608,0,0,0.3669,0,0,0,0,Security and Cleaning,1189.8711,0,5186.65,M,1,0.8463,M,3298.12,0,65.61,4868.9,9,1,0,1,6,0,0,Loan,NYY,1,2,0.662758359,28,M,339,0,-880,0,0
16082,31,1,24589.58,0.7608,0.4347,-24236,58,1,0,City,646,1,0,0.0821,10,-4834.99,0,0,Government,2489.0415,0,10493,F,2,0,HH,7422.47,0,29.31,7176,6,0,0,0,9,16,0,Loan,YYY,1,1,1,0,NULL,1621,1,-1803,-8277.55,0
39623,53,0,5840.85,0.1847,0.076,-5706,146,1,0,City,585,0,4,0.5751,6,-953.4,0,0,Technology,239.8325,0,592.4,M,3,0.7251,M,332.85,0,12.29,574.63,38,9,3,2,0,0,0,Loan,YYN,0,0,0.748433105,477,W,54,0,0,0,0
15573,49,1,4517.5466,0.4021,0.1847,-4482,31,1,0,City,644,0,0,0.4741,6,-2345.17,0,3,Gov-Other,372.1384,1,8208,F,4,0.6787,M,3180.72,0,19.42,6280.11,11,3,1,1,0,0,0,Loan,YYN,0,4,0.778389492,147,M,122,0,0,0,0
32471,48,1,4212.6633,0.2282,0.0217,-4190,26,1,0,City,606,0,2,0.2371,4,-1528.08,0,0,Retail & Wholesale,211.205,0,4984.76,F,1,0.1953,M,861.93,1,29.46,4353,4,2,0,2,1,0,0,Loan,YYY,1,0,0.980989495,96,M,262,0,-200,0,0
29286,40,1,12064.31,0.4285,0.1208,-11044,93,1,0,Rural,586,0,0,0.1339,14,-12951.01,2,9,Personal & Household Goods,485.865,0,16176.12,M,1,0.7575,H,10347.42,1,26.06,11552.74,12,4,1,0,36,0,0,Loan,YYY,1,3,0.726556047,160,M,7,0,-17325,0,0
12047,56,1,60623.6966,0.7282,0.5434,-60343,97,1,0,Rural,639,1,0,0.1374,4,-5053.1,1,0,"Oil, Gas & Petroleum",20734.8044,0,24920.35,M,2,1.1,HH,69364.65,0,1291.83,19273.63,21,2,2,0,0,25,0,Loan,YYN,1,1,0.453596121,112,M,42,1,0,-111750,0
29564,24,1,13450.57,0.6739,0.4021,-13368,127,1,0,Semi,629,0,1,0.5987,3,-480,0,0,Services,1532.1626,0,12823.47,M,2,0.7723,H,7461.6,0,24.45,10035.37,44,1,0,1,6,3,0,Loan,YYY,1,2,0.716307661,24,M,16,0,-1492,1356,0
43202,38,1,15235.0533,0.2717,0.1304,-15132,103,1,0,City,628,1,1,0.172,14,-9313.86,1,3,Transport & Logistics,513.8781,0,14308.35,M,3,0.5154,H,6378.69,0,42.63,12500.65,13,3,0,3,0,0,0,Loan,YYY,1,1,0.870095639,114,M,124,0,0,0,0
15303,25,0,7542.5233,0.1956,0.1195,-7478,58,1,0,City,570,0,8,0.7392,4,-1936.08,0,0,Automobile & Parts,408.5176,0,1660.89,M,0,1,H,1479.33,0,13.1,993.33,19,3,1,1,0,0,0,Loan,YNY,1,0,0.540302306,75,NULL,228,0,0,0,0
21116,31,1,8448.8433,0.6521,0.1847,-6796,73,1,0,City,577,0,0,0.1363,0,0,0,0,Chemicals,883.1478,0,5775,M,1,0.6254,M,7808.57,0,25.99,5717.25,9,2,1,1,0,0,0,Loan,NYN,1,1,0.810729016,62,M,4,0,0,0,0
10309,50,1,7591,0.1428,0,-7317,84,1,0,City,638,0,9,0.4467,12,-3934,0,2,Retail & Wholesale,83.7631,0,1275.49,M,2,0.3646,M,998.59,0,10.08,1184.64,17,4,0,0,0,0,0,Loan,YYN,1,2,0.934266466,200,NULL,646,0,0,0,0
41086,35,1,200,0.6521,0.0978,-780,25,0,1,Rural,618,0,0,0.5326,2,-266,1,1,Construction & Materials,398.2293,0,7816.06,M,3,1.1,U,90.3,0,80.7,6917,4,3,1,2,0,0,0,Loan,YYN,0,1,0.453596121,105,M,132,0,0,0,0
22175,39,1,2277,0.1413,0.0326,-1978,38,1,0,City,630,0,1,0.399,5,-1356,0,0,Services,111.704,0,2300,F,3,0.2924,L,1253.99,0,73.13,2277,6,4,0,1,0,0,0,Loan,YNY,0,0,0.957554831,156,M,240,0,0,0,0
24551,32,1,2950,0.1086,0.0543,-3631,58,1,1,Semi,625,0,0,0.1221,0,0,0,0,Gov - Education,197.131,1,16574,F,4,1.1,M,18.58,0,11.41,13109.84,4,0,0,0,0,0,1,Loan,NYY,0,0,0.453596121,0,NULL,654,0,0,0,0
18960,33,1,9746.5133,0.8369,0.2717,-8690,50,1,0,Semi,604,1,0,0.2233,0,0,0,0,Recruitment,1364.4434,0,8395,M,2,0.9134,H,7558.6,0,310.81,6746,8,4,1,1,5,0,0,Loan,NYY,1,1,0.611057894,132,M,345,0,-2710,0,0
26602,34,1,11633.0633,0.2282,0.2282,-10557,87,1,0,Semi,613,0,2,0.8414,2,-156,0,2,Food & Beverage,1224.8486,0,1499.85,M,2,0.9375,H,10877.17,0,19.2,1474.49,21,3,1,1,0,0,0,Loan,YYY,0,1,0.591805075,102,W,135,0,0,0,0
28238,55,1,2000,1,0.9891,-1919,23,0,0,City,681,0,0,0.1862,0,0,0,0,Training & Education,4083.0321,0,9503.22,F,4,1.1,U,4047.74,0,308.18,8174.06,2,0,0,0,0,0,0,Loan,NYN,0,6,0.453596121,0,NULL,615,0,0,0,0
41585,42,1,8170.82,0.2391,0.0652,-8115,51,1,1,City,612,1,2,0.471,10,-3885.62,0,11,Gov Health,313.2783,1,7041,F,4,0.251,H,489.75,1,13.43,6545,9,3,1,0,0,0,0,Loan,YYY,1,0,0.968664533,126,NULL,1139,0,0,0,0
27119,30,0,17385.98,0.0217,0.0108,-17361,84,1,0,City,555,0,0,0,0,0,3,0,Transport & Logistics,131.8381,0,1432,M,0,1.1,HH,-8.79,0,-8.79,1220.99,0,15,3,6,9,0,0,Loan,NNY,0,0,0.453596121,450,W,135,0,-10800,0,0
1998,26,0,0,0,0,-99,28,0,0,Semi,598,0,0,0,0,0,0,4,Training & Education,0,0,15885,M,3,1.1,U,-13.5,0,-13.5,13500,0,2,1,0,0,0,1,Loan,NNN,0,0,0.453596121,52,NULL,492,0,0,0,0
10276,26,0,-99,0,0,0,8,0,0,City,583,0,0,0,0,0,0,0,Security and Cleaning,28.5,0,4993.48,M,3,1.1,U,12.95,0,7.76,4936.55,0,5,3,1,0,0,0,Loan,NNN,0,0,0.453596121,130,M,197,0,0,0,0
146,47,1,6083.795,0.4782,0.2173,-6049,32,1,0,City,623,0,0,0.1795,0,0,0,0,Recruitment,919.3618,0,22385,F,4,1.1,M,58.38,0,53.39,18895,10,3,1,1,0,2,0,Loan,NYN,0,1,0.453596121,141,0,214,2,0,-350,0
10886,40,0,11512.3633,0.1868,0.0879,-11780,103,1,0,Semi,638,0,4,0.4432,5,-2197.44,0,0,Mining & Quarrying,296.3652,0,10300.6,M,4,0.6173,H,1838.13,0,26.31,7960.59,17,5,1,2,18,0,0,Loan,YYY,1,0,0.815444283,200,NULL,121,0,-5570,0,0
3548,25,1,12963.4233,0.1978,0.1538,-12867,79,1,1,Semi,577,0,5,0.5331,6,-3071,6,5,Mining & Quarrying,824.9913,0,10369.61,M,1,0.4197,H,13570.42,0,22.48,8628.09,24,3,2,1,0,0,0,Loan,YYY,0,0,0.913211227,75,M,31,0,0,0,0
30153,32,0,3065.1766,0.4239,0,-2871,22,1,0,City,578,0,11,0.6607,0,0,0,0,Retail & Wholesale,210.9482,0,611.41,F,0,0.7759,M,608.73,0,19.08,611.41,15,3,0,2,0,0,0,Loan,NYN,1,0,0.713791,96,W,186,0,0,0,0
35219,49,1,18766.02,0.9673,0.9565,-19332,38,1,0,City,639,0,0,0.0348,12,-4319.76,0,0,Gov - Education,7287.9293,1,9310,F,4,0.6577,HH,16046.31,0,990.3,8645.85,3,4,2,1,0,0,0,Loan,YYY,1,0,0.791400309,196,M,268,0,0,0,0
9144,30,1,4910.5833,1,1,-5361,48,1,0,Rural,631,0,0,0.3089,7,-879.99,0,0,Retail & Wholesale,3223.8961,0,4488.24,F,4,0.5384,M,6729.18,0,3592.08,2772.92,8,4,3,0,1,0,0,Loan,YYY,1,2,0.858530201,120,M,122,0,-400,0,0
20863,39,0,10126.64,0.2417,0.0549,-10100,36,1,0,City,600,0,1,0.8406,0,0,0,0,Security and Cleaning,271.8076,0,1800,F,3,0.9381,H,3028.79,0,21.61,1782,12,4,1,1,0,0,0,Loan,NYY,1,0,0.59132132,156,NULL,248,0,0,0,0
8459,50,1,0,0,0,0,0,0,0,Semi,635,1,0,0,0,0,0,0,Gov - Education,0,1,17778,M,3,1.1,U,-9,0,-9,11526,0,0,0,0,0,0,0,Loan,NNN,0,5,0.453596121,0,NULL,1280,0,0,0,0
33416,25,0,4206.6666,0.2967,0.0879,-4208,38,1,0,City,595,0,1,0.4924,2,-1000,0,3,Travel & Leisure,338.0617,0,7925,F,3,0.4085,M,3520.2,0,20.6,7124,16,5,3,1,0,0,1,Loan,YYN,0,0,0.917717705,125,NULL,340,0,0,0,0
2086,24,0,7058.1133,0.934,0.934,-6252,43,1,0,City,592,0,0,0.2749,0,0,0,0,Industrial Goods & Services,2701.6537,0,1635.2,M,3,0.4016,M,5795.47,0,2033.51,1446.31,7,3,1,1,0,0,0,Loan,NYN,1,0,0.920436746,72,NULL,139,0,0,0,0
33951,46,1,25800.22,0.7934,0.3804,-26086,188,1,0,Rural,613,0,0,0.1322,30,-27414.8,3,5,Gov Health,1052.7053,1,27136.16,M,2,0.2926,HH,1234.4,2,49.47,18259.21,10,2,1,0,26,0,0,Loan,YYY,1,4,0.957497162,92,NULL,886,0,-13300,0,0
3102,56,0,0,0,0,-99,23,0,0,City,579,0,0,0,0,0,0,2,Retail & Wholesale,73.83,0,1501.08,M,0,1.1,U,32.16,0,27.06,1392.1,0,1,0,1,0,0,0,Loan,NNN,0,0,0.453596121,56,W,198,0,0,0,0
400,39,1,4235.3566,0.1304,0.0434,-4221,51,1,0,Rural,596,0,2,0.3432,10,-2957.3,4,3,Services,146.6402,0,3411.12,F,2,0.4701,M,1572.11,0,25.83,3305.31,6,0,0,0,0,0,0,Loan,YYY,1,1,0.891522995,0,NULL,751,0,0,0,0
36625,31,1,12885.9066,0.1847,0.0869,-12994,58,1,0,Semi,621,0,6,0.5472,9,-10306.59,0,0,Gov - Police,348.8967,1,15217.38,M,5,0.2166,H,3650.58,0,23.29,10272.71,11,1,0,1,1,0,0,Loan,YYY,1,2,0.976633788,31,M,110,0,-650,0,1
12592,48,1,-99,0,0,-99,23,0,1,City,630,1,0,0,0,0,0,0,Gov-Other,33.72,1,14148.75,F,2,1.1,U,8.31,0,3.1,8608.54,0,9,2,1,0,0,1,Loan,NNN,0,1,0.453596121,432,NULL,362,0,0,0,0
13758,32,1,22068.36,0.4891,0.1086,-24019,115,1,0,City,626,0,1,0.2448,9,-1357.25,1,5,Gov - Police,463.462,1,14147.5,F,3,0.6326,H,2262.82,0,6.04,10352.07,23,1,0,1,9,51,0,Loan,YYY,1,2,0.806493003,32,M,222,2,-8910,-23402,0
1582,55,1,10913.3133,0.4782,0.1413,-10876,33,1,0,City,619,0,1,0.8237,3,-576,0,0,Government,534.5785,1,20482.27,M,4,0.8333,H,4491.11,0,75.88,17989.82,9,0,0,0,0,0,0,Loan,YNN,1,0,0.672436916,0,NULL,1048,0,0,0,0
38842,49,1,0,0,0,0,12,0,0,City,669,1,0,0,0,0,0,0,Government,0,1,33688.15,M,5,1.1,U,75.98,0,71.07,19320.84,0,1,0,1,0,0,0,Loan,NNN,0,3,0.453596121,49,M,266,0,0,0,0
14223,51,1,21671.3433,0.3913,0.3478,-15427,92,1,1,Semi,630,0,1,0.3598,24,-10637.21,0,4,Training & Education,2218.7408,0,6050,M,1,0.7581,HH,18576.11,0,-11.5,5907.17,9,4,2,0,0,0,0,Loan,YYY,1,0,0.726143652,204,NULL,1117,0,0,0,0
12366,55,1,11692.1566,0.076,0.0326,-11626,104,1,0,Semi,586,1,4,0.5204,11,-4004.91,9,2,Mining - Platinum,90.6694,0,11225.91,M,4,0.4799,H,394.88,0,18,8370.89,18,3,0,2,0,0,0,Loan,YYN,1,0,0.887041096,165,M,199,0,0,0,0
4366,28,0,4004.7333,0.2173,0,-3914,32,1,0,City,569,0,1,0.9159,0,0,0,0,Retail & Wholesale,61.6963,0,3731.2,M,0,1,M,662.8,0,34.91,3458.38,13,1,0,1,0,0,0,Loan,NYN,0,0,0.540302306,28,M,0,0,0,0,0
41400,43,0,4628.2566,0.1304,0.0217,-4590,49,1,0,City,575,0,12,0.5415,0,0,0,0,Services,114.9242,0,909,M,0,0.4569,M,1090.33,0,23.93,900,14,0,0,0,1,0,0,Loan,NYY,1,0,0.897424429,0,NULL,418,0,-150,0,0
24977,34,1,12202.3466,0.3695,0.163,-12064,125,1,0,Semi,611,0,7,0.5309,1,-312,0,2,Gov Health,348.963,1,9493.1,M,4,0.4411,H,4123.44,0,12.95,7512.83,26,2,0,2,0,0,0,Loan,YNN,0,0,0.904282583,68,M,14,0,0,0,0
4335,58,1,12493.1566,0.2826,0.1956,-12726,44,1,0,City,614,0,1,0.0559,9,-7993.2,0,1,Transport & Logistics,983.8009,0,18291.82,M,3,0.4387,H,7559.13,0,22.06,14643.67,7,1,0,0,0,0,0,Loan,YYN,1,0,0.90530462,58,NULL,391,0,0,0,0
15115,35,1,1100,0.3152,0.3152,-53,17,0,0,City,646,0,0,0,0,0,0,0,Travel & Leisure,346.1383,0,6135.17,F,2,1.1,U,1087.61,0,11.61,5404.63,0,1,0,1,0,0,1,Loan,NYN,0,2,0.453596121,35,M,153,0,0,0,0
3817,38,1,5988.12,0.576,0.2282,-5998,31,1,0,City,630,0,1,0.3469,0,0,0,0,Retail & Wholesale,881.3741,0,4077.5,M,4,0.8189,M,6047.52,0,19.34,4036.72,12,2,0,1,0,0,0,Loan,NYN,1,1,0.683025055,76,M,10,0,0,0,0
24847,40,1,0,0,0,0,3,0,0,Semi,640,0,0,0,0,0,0,0,Gov - Education,0,1,23998,F,4,1.1,U,0,0,0,16334.23,0,0,0,0,0,0,0,Loan,NNN,0,4,0.453596121,0,NULL,398,0,0,0,0
2959,26,1,14190,0.4565,0.4565,-1524,39,0,0,Rural,593,0,0,0,0,0,0,0,Mining - Coal,6013.1579,0,5576.53,M,1,1.1,U,13504.08,0,10916.5,5158.56,0,2,1,1,0,0,0,Loan,NNN,0,2,0.453596121,52,NULL,295,0,0,0,0
36737,37,1,6820.24,1,0.9347,-30037,72,1,0,City,584,0,0,0.4596,2,-249.49,1,2,Construction & Materials,18988.2923,0,7660.09,F,4,0.4544,M,5995.68,0,378.93,6927.1,18,1,1,0,37,0,0,Loan,YYY,1,0,0.898524544,37,M,100,0,-21500,0,0
13114,28,0,9018.82,0.3333,0.1304,-8904,99,1,0,Semi,579,0,1,0.8176,0,0,0,0,Construction & Materials,718.3852,0,2987.67,M,0,0.8043,M,309.21,0,19.17,2911.2,30,0,0,0,0,0,0,Loan,NYY,0,0,0.693615647,0,F,68,0,0,0,0
22213,24,1,7970.26,0.2173,0.0869,-7791,62,1,0,City,640,0,1,0.6285,0,0,0,0,Travel & Leisure,361.036,0,3760.4,M,2,0.5362,M,1768.73,0,22.13,3713.97,23,1,0,1,0,0,0,Loan,NYY,1,1,0.859656201,24,M,57,0,0,0,0
34819,21,1,43735.27,0.7282,0.5978,-13231,27,1,0,City,582,0,0,0.0074,0,0,0,0,Gov Health,19059.9405,1,9704.75,F,2,0.5044,H,116487.77,0,569.69,8111.65,1,1,0,0,2,0,0,Loan,NYY,1,1,0.875464601,21,M,16,0,-1650,0,0
9431,56,0,-99,0.1956,0.1195,-963,31,0,0,Rural,583,0,0,0.7926,1,-163.01,0,0,Retail & Wholesale,187.2184,0,8721,M,3,1.1,U,22.51,0,17.36,8208.83,2,1,0,1,0,0,0,Loan,YNN,0,0,0.453596121,56,M,294,0,0,0,0
13980,44,0,7388.81,0.1318,0.0659,-7308,37,1,0,Semi,583,0,10,0.8019,0,0,0,0,Services,207.6276,0,1500.4,M,3,0.5948,M,5643.96,0,14.6,1478.3,23,2,0,2,0,0,1,Loan,NYN,0,0,0.828260584,88,W,8,0,0,0,0
19509,24,1,9453.8366,0.163,0.0217,-9468,191,1,0,City,556,0,6,0.51,4,-5007.79,3,1,Services,99.8413,0,2656.35,M,1,0.7238,H,2828.67,0,16.88,2411.26,33,8,3,3,17,0,0,Loan,YYY,1,0,0.749294645,192,W,138,0,-3750,0,0
34119,50,1,0,0,0,0,11,0,0,City,657,0,0,0,0,0,0,0,Industrial Goods & Services,0,0,10244.85,M,5,1.1,U,0,0,0,8722.49,0,4,1,1,0,0,0,Loan,NNN,0,3,0.453596121,200,NULL,343,0,0,0,1
27961,32,0,2398.19,0.0326,0.0326,-2375,20,1,0,Rural,593,0,3,0.8099,0,0,0,0,Retail & Wholesale,100.5238,0,3689.72,M,3,0.8273,L,1932.77,0,22.11,3052.82,4,3,1,1,0,0,0,Loan,NNY,0,0,0.676865712,96,M,221,0,0,0,0
